(211, 273, 116, 0.51330798479087447, 0.79917469050894085, 19)
(163, 248, 86, 1.1397849462365592, 1.3324468085106382, 17)
(132, 240, 73, 2.6993087557603688, 1.9223684210526315, 25)
(87, 207, 47, 3.3033953997809418, 3.0416141235813368, 16)
(58, 189, 38, 4.9331210191082802, 3.7990135635018496, 27)
(54, 171, 41, 5.808668076109937, 5.102533172496984, 18)
(23, 145, 19, 6.5322415557830089, 6.3707602339181291, 20)
(27, 130, 25, 7.2887975334018495, 6.7229885057471268, 24)
(33, 112, 32, 6.4901758014477764, 9.8198198198198199, 19)
(23, 89, 21, 7.9222108495394066, 10.031833150384193, 25)
