(272, 360, 221, 0.31593406593406592, 6.3468749999999998, 169)
(155, 271, 116, 0.36331360946745561, 5.4746227709190673, 78)
(122, 228, 66, 0.40205011389521639, 8.4896373056994818, 37)
(100, 212, 60, 0.29555555555555557, 7.6218274111675131, 25)
(93, 186, 43, 0.32194046306504959, 7.4287469287469285, 11)
(101, 226, 41, 0.2992213570634038, 8.626614987080103, 11)
(96, 185, 44, 0.21570796460176991, 8.580368098159509, 6)
(94, 181, 31, 0.26490066225165565, 9.2564102564102573, 6)
(112, 187, 50, 0.25450450450450451, 8.2546125461254611, 7)
(88, 182, 36, 0.26864035087719296, 8.1552567237163807, 8)
