(162, 284, 113, 0.32577565632458233, 5.7625698324022343, 98)
(175, 245, 126, 0.63878787878787879, 6.3509933774834435, 98)
(112, 195, 83, 1.1407657657657657, 7.4484472049689439, 79)
(112, 192, 79, 1.8434684684684686, 7.8094059405940595, 95)
(102, 146, 71, 3.1447661469933186, 9.5538641686182668, 103)
(97, 139, 63, 3.5138427464008859, 10.32288037166086, 102)
(82, 124, 49, 4.420479302832244, 11.150684931506849, 96)
(65, 100, 32, 6.3058823529411763, 14.808888888888889, 116)
(49, 85, 24, 6.3396424815983172, 15.321311475409836, 112)
(41, 74, 26, 5.7205422314911365, 14.755939524838013, 89)
